Event_COLOR_CODE,Actor1Geo_CountryCode,Actor2Geo_CountryCode,ActionGeo_CountryCode,Event Code,Reason,AC1_lat,AC1_lon,AC2_lat,AC2_lon,AC_lat,AC_lon,Source Url,Source City,Destination City,Keyword
"bf5e75
",SY,SY,SY,040,"Consult, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,http://www.sana.sy/en/?p=50917,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria","activities,Syria,Syria,"
"bf5e75
",SY,SY,SY,040,"Consult, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,http://www.sana.sy/en/?p=50917,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria","activities,Syria,Syria,"
"bf5e75
",SY,SY,SY,040,"Consult, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,http://www.sana.sy/en/?p=50917,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria","activities,Syria,Syria,"
"bf5e75
",SY,SY,SY,040,"Consult, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,http://www.sana.sy/en/?p=50917,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria","activities,Syria,Syria,"
"17534d 
",SY,SY,SY,071,"Provide economic aid
",32.94,36.6564,32.94,36.6564,32.94,36.6564,http://www.al-monitor.com/pulse/politics/2015/08/lebanon-un-representative-ross-mountain-development-plan.html,"Al-Hayat, As Suwayda', Syria","Al-Hayat, As Suwayda', Syria","humanitarian,aid,refugee,humanitarian,refugee,Refugees,billion,donors,donors,billion,facilities,humanitarian,humanitarian,aid,refugee,humanitarian,refugee,"
"17534d 
",SY,KU,SY,071,"Provide economic aid
",32.94,36.6564,29.3375,47.6581,32.94,36.6564,http://www.al-monitor.com/pulse/politics/2015/08/lebanon-un-representative-ross-mountain-development-plan.html,"Al-Hayat, As Suwayda', Syria",Kuwait,"humanitarian,aid,refugee,humanitarian,refugee,Refugees,billion,donors,donors,billion,facilities,humanitarian,humanitarian,aid,refugee,humanitarian,refugee,"
"e9c392
",SY,LE,LE,110,"Disapprove, not specified below
",32.94,36.6564,33.8719,35.5097,33.8719,35.5097,http://www.al-monitor.com/pulse/politics/2015/08/lebanon-un-representative-ross-mountain-development-plan.html,"Al-Hayat, As Suwayda', Syria","Beirut, Beyrouth, Lebanon","humanitarian,aid,refugee,humanitarian,refugee,Refugees,billion,donors,donors,billion,facilities,humanitarian,humanitarian,aid,refugee,humanitarian,refugee,"
"bf5e75
",JO,SY,JO,042,"Make a visit
",31,36,35,38,31,36,http://learningenglish.voanews.com/content/refugee-camp-in-jordan-is-biggest-in-middle-east/2902262.html,Jordan,Syria,"refugee,agency,Syria,refugee,conflict,refugee,Syria,Refugees,others,refugee,worse,aid,refugee,Syria,"
"bf5e75
",SY,JO,JO,043,"Host a visit
",35,38,31,36,31,36,http://learningenglish.voanews.com/content/refugee-camp-in-jordan-is-biggest-in-middle-east/2902262.html,Syria,Jordan,"refugee,agency,Syria,refugee,conflict,refugee,Syria,Refugees,others,refugee,worse,aid,refugee,Syria,"
"17534d 
",SY,SY,TU,075,"Grant asylum
",35,38,35,38,41.0186,28.9647,http://www.dailysabah.com/columns/meryem-ilayda-atlas/2015/08/10/syrian-children-at-the-traffic-lights,Syria,Syria,"regional,Syria,infrastructure,Syria,refugee,conflict,infrastructure,conflict,Syria,border,billion,asylum,police,asylum,refugee,border,conflict,refugee,border,asylum,immigrants,force,refugee,help,help,"
"17534d 
",SY,SY,SY,075,"Grant asylum
",35,38,35,38,35,38,http://www.dailysabah.com/columns/meryem-ilayda-atlas/2015/08/10/syrian-children-at-the-traffic-lights,Syria,Syria,"regional,Syria,infrastructure,Syria,refugee,conflict,infrastructure,conflict,Syria,border,billion,asylum,police,asylum,refugee,border,conflict,refugee,border,asylum,immigrants,force,refugee,help,help,"
"bf5e75
",SY,SY,FR,042,"Make a visit
",35,38,35,38,45.6333,5.73333,https://www.pressenza.com/2015/08/a-dream-of-humanity-gigantic-photo-exhibition-on-humanity-and-diversity-along-river-seines-shore-in-paris/,Syria,Syria,"refugee,refugee,asylum,asylum,seekers,refugee,refugee,refugee,Exile,refugee,refugee,humanitarian,"
"bf5e75
",SY,SY,FR,042,"Make a visit
",35,38,35,38,45.6333,5.73333,https://www.pressenza.com/2015/08/a-dream-of-humanity-gigantic-photo-exhibition-on-humanity-and-diversity-along-river-seines-shore-in-paris/,Syria,Syria,"refugee,refugee,asylum,asylum,seekers,refugee,refugee,refugee,Exile,refugee,refugee,humanitarian,"
"bf5e75
",SY,SY,FR,043,"Host a visit
",35,38,35,38,45.6333,5.73333,https://www.pressenza.com/2015/08/a-dream-of-humanity-gigantic-photo-exhibition-on-humanity-and-diversity-along-river-seines-shore-in-paris/,Syria,Syria,"refugee,refugee,asylum,asylum,seekers,refugee,refugee,refugee,Exile,refugee,refugee,humanitarian,"
"5e75bf
",GR,SY,IT,0333,"Express intent to provide humanitarian aid
",39,22,35,38,42.8333,12.8333,http://www.euractiv.com/sections/development-policy/uks-hammond-african-migrant-surge-imperils-eu-social-infrastructure,Greece,Syria,"asylum,police,coast,help,worse,asylum,seekers,"
"5e75bf
",SY,SY,GR,0333,"Express intent to provide humanitarian aid
",35,38,35,38,39,22,http://www.euractiv.com/sections/development-policy/uks-hammond-african-migrant-surge-imperils-eu-social-infrastructure,Syria,Syria,"asylum,police,coast,help,worse,asylum,seekers,"
"bf5e75
",GR,SY,GR,192,"Occupy territory
",39,22,35,38,39,22,http://www.euractiv.com/sections/development-policy/uks-hammond-african-migrant-surge-imperils-eu-social-infrastructure,Greece,Syria,"asylum,police,coast,help,worse,asylum,seekers,"
"bf5e75
",SY,SY,SY,192,"Occupy territory
",35,38,35,38,35,38,http://www.euractiv.com/sections/development-policy/uks-hammond-african-migrant-surge-imperils-eu-social-infrastructure,Syria,Syria,"asylum,police,coast,help,worse,asylum,seekers,"
"bf5e75
",SY,SY,FR,043,"Host a visit
",35,38,35,38,45.6333,5.73333,https://www.pressenza.com/2015/08/a-dream-of-humanity-gigantic-photo-exhibition-on-humanity-and-diversity-along-river-seines-shore-in-paris/,Syria,Syria,"refugee,refugee,asylum,asylum,seekers,refugee,refugee,refugee,Exile,refugee,refugee,humanitarian,"
"571d21
",IZ,SY,SY,060,"Engage in material cooperation, not specified below
",33.3667,43.7167,35,38,35,38,http://reliefweb.int/report/iraq/wfp-iraq-brief-reporting-period-01-april-30-june-2015,"Anbar, Al Anbar, Iraq",Syria,"conflict,funding,voucher,"
"5e75bf
",CH,SY,SY,036,"Express intent to meet or negotiate
",27.7481,116.274,36.2028,37.1586,36.2028,37.1586,http://www.uyghurcongress.org/en/?p=26775,"Xinjiang, Jiangxi, China","Aleppo, ?alab, Syria","arrive,Syria,immigrants,border,Syria,asylum,"
"bf5e75
",SY,SY,SY,043,"Host a visit
",35,38,35,38,35,38,http://www.theguardian.com/uk-news/2015/aug/10/philip-hammond-grossly-overstates-problem-marauding-migrants,Syria,Syria,"infrastructure,infrastructure,Syria,others,refugee,refugee,chaos,"
"bf5e75
",SY,SY,SY,042,"Make a visit
",35,38,35,38,35,38,http://www.theguardian.com/uk-news/2015/aug/10/philip-hammond-grossly-overstates-problem-marauding-migrants,Syria,Syria,"infrastructure,infrastructure,Syria,others,refugee,refugee,chaos,"
"17534d 
",GR,SY,GR,073,"Provide humanitarian aid
",39,22,35,38,39,22,http://qz.com/475915/syrian-refugees-celebrate-a-risky-journey-to-greece-with-an-amazing-selfie-stick-photo/,Greece,Syria,"coast,"
"17534d 
",GR,SY,SY,073,"Provide humanitarian aid
",39,22,35,38,35,38,http://qz.com/475915/syrian-refugees-celebrate-a-risky-journey-to-greece-with-an-amazing-selfie-stick-photo/,Greece,Syria,"coast,"
"571d14
",GR,GR,GR,051,"Praise or endorse
",39,22,39,22,39,22,http://qz.com/475915/syrian-refugees-celebrate-a-risky-journey-to-greece-with-an-amazing-selfie-stick-photo/,Greece,Greece,"coast,"
"571d14
",SY,GR,GR,051,"Praise or endorse
",35,38,39,22,39,22,http://qz.com/475915/syrian-refugees-celebrate-a-risky-journey-to-greece-with-an-amazing-selfie-stick-photo/,Syria,Greece,"coast,"
"17534d 
",SY,SY,SY,075,"Grant asylum
",35,38,35,38,35,38,http://globalnews.ca/news/2156220/conservative-campaign-promises-9m-for-religious-freedoms-in-iraq-syria/,Syria,Syria,"Syria,others,refugee,"
"17534d 
",IS,SY,SY,073,"Provide humanitarian aid
",31.5,34.75,36.2028,37.1586,36.2028,37.1586,http://pulitzercenter.org/reporting/syria-threat-indifference,Israel,"Aleppo, ?alab, Syria","border,town,border,refugee,border,humanitarian,aid,billion,infrastructure,conflict,conflict,humanitarian,worse,Syria,humanitarian,Syria,Syria,humanitarian,refugee,asylum,town,humanitarian,refugee,border,"
"17534d 
",IS,SY,SY,073,"Provide humanitarian aid
",31.5,34.75,36.2028,37.1586,36.2028,37.1586,http://pulitzercenter.org/reporting/syria-threat-indifference,Israel,"Aleppo, ?alab, Syria","border,town,border,refugee,border,humanitarian,aid,billion,infrastructure,conflict,conflict,humanitarian,worse,Syria,humanitarian,Syria,Syria,humanitarian,refugee,asylum,town,humanitarian,refugee,border,"
"bf5e75
",SY,SY,SY,043,"Host a visit
",33.7249,36.1005,33.7249,36.1005,33.7249,36.1005,http://dailystar.com.lb/News/Lebanon-News/2015/Aug-11/310580-in-majdal-anjar-zabadani-battle-hits-close-to-home.ashx,"Zabadani, Rif Dimashq, Syria","Zabadani, Rif Dimashq, Syria","border,town,town,town,town,suffering,"
"bf5e75
",SY,SY,LE,043,"Host a visit
",33.7249,36.1005,33.7249,36.1005,33.7083,35.9025,http://dailystar.com.lb/News/Lebanon-News/2015/Aug-11/310580-in-majdal-anjar-zabadani-battle-hits-close-to-home.ashx,"Zabadani, Rif Dimashq, Syria","Zabadani, Rif Dimashq, Syria","border,town,town,town,town,suffering,"
"bf5e75
",SY,SY,SY,042,"Make a visit
",33.7249,36.1005,33.7249,36.1005,33.7249,36.1005,http://dailystar.com.lb/News/Lebanon-News/2015/Aug-11/310580-in-majdal-anjar-zabadani-battle-hits-close-to-home.ashx,"Zabadani, Rif Dimashq, Syria","Zabadani, Rif Dimashq, Syria","border,town,town,town,town,suffering,"
"bf5e75
",SY,SY,LE,042,"Make a visit
",33.7249,36.1005,33.7249,36.1005,33.7083,35.9025,http://dailystar.com.lb/News/Lebanon-News/2015/Aug-11/310580-in-majdal-anjar-zabadani-battle-hits-close-to-home.ashx,"Zabadani, Rif Dimashq, Syria","Zabadani, Rif Dimashq, Syria","border,town,town,town,town,suffering,"
"17534d 
",CA,CA,CA,075,"Grant asylum
",44.9167,-65.1667,44.9167,-65.1667,44.9167,-65.1667,http://ottawacitizen.com/news/politics/the-campaign-trail-what-happened-monday,"Annapolis Valley, Nova Scotia, Canada","Annapolis Valley, Nova Scotia, Canada","Syria,Syria,force,humanitarian,"
"c1f827
",SY,SY,SY,080,"Yield, not specified below 
",35,38,35,38,35,38,http://yellowhammernews.com/faithandculture/i-traveled-from-alabama-to-isis-backyard-here-are-7-things-i-learned/,Syria,Syria,"Syria,Syria,Syria,aid,refugee,aid,humanitarian,refugee,force,others,chaos,humanitarian,freedom,refugee,"
"17534d 
",CA,SY,CA,075,"Grant asylum
",45.4167,-75.7,35,38,45.4167,-75.7,http://www.voiceonline.com/after-breaking-all-his-previous-promises-stephen-harper-makes-new-promises-on-refugees-ndp/,"Ottawa, Ontario, Canada",Syria,"refugee,"
"c1f827
",CA,SY,CA,084,"Return, release, not specified below
",45.4167,-75.7,35,38,45.4167,-75.7,http://www.voiceonline.com/after-breaking-all-his-previous-promises-stephen-harper-makes-new-promises-on-refugees-ndp/,"Ottawa, Ontario, Canada",Syria,"refugee,"
"c1f827
",CA,SY,SY,084,"Return, release, not specified below
",45.4167,-75.7,35,38,35,38,http://www.voiceonline.com/after-breaking-all-his-previous-promises-stephen-harper-makes-new-promises-on-refugees-ndp/,"Ottawa, Ontario, Canada",Syria,"refugee,"
"94c42f
",CA,SY,SY,120,"Reject, not specified below
",45.4167,-75.7,35,38,35,38,http://www.voiceonline.com/after-breaking-all-his-previous-promises-stephen-harper-makes-new-promises-on-refugees-ndp/,"Ottawa, Ontario, Canada",Syria,"refugee,"
"5f2fc4
",SY,SY,SY,020,"Appeal, not specified below
",35,38,35,38,35,38,http://www.torontosun.com/2015/08/10/harper-calls-out-trudeau-on-isis,Syria,Syria,"humanitarian,aid,humanitarian,"
"bf5e75
",SY,TU,TU,190,"Use conventional military force, not specified below
",35,38,41.0186,28.9647,41.0186,28.9647,http://www.4-traders.com/HSBC-HOLDINGS-PLC-16896790/news/Turkey-Shaken-By-Wave-of-Attacks-20837212/,Syria,"Istanbul, Istanbul, Turkey","attacks,conflict,attacks,Syria,attacks,border,Syria,attacks,town,attacks,attacks,Syria,police,police,police,border,help,Syria,conflict,elections,"
"bf5e75
",TU,SY,TU,190,"Use conventional military force, not specified below
",41.0186,28.9647,35,38,41.0186,28.9647,http://www.4-traders.com/HSBC-HOLDINGS-PLC-16896790/news/Turkey-Shaken-By-Wave-of-Attacks-20837212/,"Istanbul, Istanbul, Turkey",Syria,"attacks,conflict,attacks,Syria,attacks,border,Syria,attacks,town,attacks,attacks,Syria,police,police,police,border,help,Syria,conflict,elections,"
"c1f827
",SY,GR,AF,080,"Yield, not specified below 
",35,38,37.9833,23.7333,33,65,http://www.columbian.com/news/2015/aug/10/record-numbers-of-migrants-seek-refuge-via-greek-i/,Syria,"Athens, AttikíR, Greece","conflict,coast,refugee,agency,arrive,Refugees,asylum,refugee,agency,refugee,coast,border,agency,refugee,asylum,"
"bf5e75
",SY,SY,SY,043,"Host a visit
",35,38,35,38,35,38,http://mynewsla.com/orange-county/2015/08/10/stopped-before-he-boarded-the-plane-to-istanbul-a-21-year-old-man-admits-he-tried-to-help-isil/,Syria,Syria,"help,Syria,Syria,Syria,border,help,Syria,help,help,"
"bf5e75
",SY,SY,SY,042,"Make a visit
",35,38,35,38,35,38,http://mynewsla.com/orange-county/2015/08/10/stopped-before-he-boarded-the-plane-to-istanbul-a-21-year-old-man-admits-he-tried-to-help-isil/,Syria,Syria,"help,Syria,Syria,Syria,border,help,Syria,help,help,"
"17534d 
",TU,SY,SY,073,"Provide humanitarian aid
",37.0594,37.3825,36.2028,37.1586,36.2028,37.1586,http://crofsblogs.typepad.com/h5n1/2015/08/syria-the-legacy-of-gertrude-bell.html,"Gaziantep, Gaziantep, Turkey","Aleppo, ?alab, Syria","refugee,asylum,town,humanitarian,refugee,border,refugee,"
"17534d 
",IS,SY,SY,073,"Provide humanitarian aid
",31.5,34.75,36.2028,37.1586,36.2028,37.1586,http://crofsblogs.typepad.com/h5n1/2015/08/syria-the-legacy-of-gertrude-bell.html,Israel,"Aleppo, ?alab, Syria","refugee,asylum,town,humanitarian,refugee,border,refugee,"
"17534d 
",TU,SY,SY,073,"Provide humanitarian aid
",37.0594,37.3825,36.2028,37.1586,36.2028,37.1586,http://crofsblogs.typepad.com/h5n1/2015/08/syria-the-legacy-of-gertrude-bell.html,"Gaziantep, Gaziantep, Turkey","Aleppo, ?alab, Syria","refugee,asylum,town,humanitarian,refugee,border,refugee,"
"17534d 
",IS,SY,SY,073,"Provide humanitarian aid
",31.5,34.75,36.2028,37.1586,36.2028,37.1586,http://crofsblogs.typepad.com/h5n1/2015/08/syria-the-legacy-of-gertrude-bell.html,Israel,"Aleppo, ?alab, Syria","refugee,asylum,town,humanitarian,refugee,border,refugee,"
"17534d 
",SY,SY,SY,075,"Grant asylum
",35,38,35,38,35,38,http://www.express.co.uk/comment/expresscomment/597356/Ross-Clark-immigration-Philip-Hammond-Calais,Syria,Syria,"asylum,arrive,refugee,Syria,established,help,Syria,help,refugee,Syria,asylum,refugee,"
"17534d 
",TU,SY,SY,075,"Grant asylum
",39,35,35,38,35,38,http://www.express.co.uk/comment/expresscomment/597356/Ross-Clark-immigration-Philip-Hammond-Calais,Turkey,Syria,"asylum,arrive,refugee,Syria,established,help,Syria,help,refugee,Syria,asylum,refugee,"
"17534d 
",TU,SY,TU,075,"Grant asylum
",39,35,35,38,39,35,http://www.express.co.uk/comment/expresscomment/597356/Ross-Clark-immigration-Philip-Hammond-Calais,Turkey,Syria,"asylum,arrive,refugee,Syria,established,help,Syria,help,refugee,Syria,asylum,refugee,"
"571d14
",PK,EG,EG,051,"Praise or endorse
",30,70,30.05,31.25,30.05,31.25,https://en-maktoob.news.yahoo.com/ap-photos-editor-selections-middle-east-074745977.html,Pakistan,"Cairo, Al Qahirah, Egypt","refugee,border,refugee,billion,police,"
"bf5e75
",SY,SY,SY,043,"Host a visit
",33.7249,36.1005,33.7249,36.1005,33.7249,36.1005,https://www.dailystar.com.lb/News/Lebanon-News/2015/Aug-11/310580-in-majdal-anjar-zabadani-battle-hits-close-to-home.ashx,"Zabadani, Rif Dimashq, Syria","Zabadani, Rif Dimashq, Syria","border,town,town,town,town,suffering,"
"bf5e75
",SY,SY,LE,043,"Host a visit
",33.7249,36.1005,33.7249,36.1005,33.7083,35.9025,https://www.dailystar.com.lb/News/Lebanon-News/2015/Aug-11/310580-in-majdal-anjar-zabadani-battle-hits-close-to-home.ashx,"Zabadani, Rif Dimashq, Syria","Zabadani, Rif Dimashq, Syria","border,town,town,town,town,suffering,"
"bf5e75
",SY,SY,SY,042,"Make a visit
",33.7249,36.1005,33.7249,36.1005,33.7249,36.1005,https://www.dailystar.com.lb/News/Lebanon-News/2015/Aug-11/310580-in-majdal-anjar-zabadani-battle-hits-close-to-home.ashx,"Zabadani, Rif Dimashq, Syria","Zabadani, Rif Dimashq, Syria","border,town,town,town,town,suffering,"
"bf5e75
",SY,SY,LE,042,"Make a visit
",33.7249,36.1005,33.7249,36.1005,33.7083,35.9025,https://www.dailystar.com.lb/News/Lebanon-News/2015/Aug-11/310580-in-majdal-anjar-zabadani-battle-hits-close-to-home.ashx,"Zabadani, Rif Dimashq, Syria","Zabadani, Rif Dimashq, Syria","border,town,town,town,town,suffering,"
"bf5e75
",LE,SY,LE,043,"Host a visit
",33.8333,35.8333,35,38,33.8333,35.8333,http://www.naharnet.com/stories/en/187041-derbas-calls-for-seizing-opportunity-of-nusra-s-pullout-from-area-near-turkey-border,Lebanon,Syria,"Syria,border,"
"bf5e75
",SY,LE,LE,042,"Make a visit
",35,38,33.8333,35.8333,33.8333,35.8333,http://www.naharnet.com/stories/en/187041-derbas-calls-for-seizing-opportunity-of-nusra-s-pullout-from-area-near-turkey-border,Syria,Lebanon,"Syria,border,"
"5f2fc4
",IS,IS,IS,020,"Appeal, not specified below
",31.5,34.75,31.5,34.75,31.5,34.75,http://www.israelnationalnews.com/News/News.aspx/199304,Israel,Israel,"injuring,"
"17534d 
",GR,GR,GR,073,"Provide humanitarian aid
",39,22,39,22,39,22,http://malaysiandigest.com/world/564996-syrian-refugees-celebrate-a-risky-journey-to-greece-with-an-amazing-selfie-stick-photo.html,Greece,Greece,"coast,"
"17534d 
",GR,TU,TU,073,"Provide humanitarian aid
",39,22,39,35,39,35,http://malaysiandigest.com/world/564996-syrian-refugees-celebrate-a-risky-journey-to-greece-with-an-amazing-selfie-stick-photo.html,Greece,Turkey,"coast,"
"571d14
",SY,GR,GR,051,"Praise or endorse
",35,38,39,22,39,22,http://malaysiandigest.com/world/564996-syrian-refugees-celebrate-a-risky-journey-to-greece-with-an-amazing-selfie-stick-photo.html,Syria,Greece,"coast,"
"bf5e75
",SY,SY,SY,040,"Consult, not specified below
",35,38,35,38,35,38,http://wbay.com/ap/ap-interview-un-food-aid-chief-says-syria-funding-bleak/,Syria,Syria,"refugee,help,Syria,donors,conflict,refugee,aid,aid,funding,aid,refugee,help,help,aid,help,help,help,donors,humanitarian,"
"bf5e75
",YM,YM,YM,040,"Consult, not specified below
",15,48,15,48,15,48,http://wbay.com/ap/ap-interview-un-food-aid-chief-says-syria-funding-bleak/,Yemen,Yemen,"refugee,help,Syria,donors,conflict,refugee,aid,aid,funding,aid,refugee,help,help,aid,help,help,help,donors,humanitarian,"
"17534d 
",JO,JO,JO,071,"Provide economic aid
",31.95,35.9333,31.95,35.9333,31.95,35.9333,http://www.foxnews.com/world/2015/08/11/ap-interview-head-world-food-program-says-funding-outlook-for-syrian-refugees/,"Amman, (JO11), Jordan","Amman, (JO11), Jordan","funding,aid,"
"ff4800
",IZ,IZ,IZ,017,"Engage in symbolic act
",33.3386,44.3939,33.3386,44.3939,33.3386,44.3939,http://www.catholicherald.co.uk/news/2015/08/11/church-leaders-urge-international-community-to-not-abandon-iraqi-refugees/,"Baghdad, Baghdad, Iraq","Baghdad, Baghdad, Iraq","attacks,town,freedom,established,refugee,suffering,regional,refugee,refugee,aid,refugee,agency,humanitarian,aid,funding,"
"ff4800
",SY,SY,SY,017,"Engage in symbolic act
",35,38,35,38,35,38,http://www.catholicherald.co.uk/news/2015/08/11/church-leaders-urge-international-community-to-not-abandon-iraqi-refugees/,Syria,Syria,"attacks,town,freedom,established,refugee,suffering,regional,refugee,refugee,aid,refugee,agency,humanitarian,aid,funding,"
"bf5e75
",LE,SY,SY,043,"Host a visit
",33.8333,35.8333,35,38,35,38,http://www.aljazeera.com/indepth/opinion/2015/08/europe-turned-humanity-150810074912377.html,Lebanon,Syria,"refugee,asylum,humanitarian,humanitarian,force,"
"bf5e75
",SY,LE,SY,042,"Make a visit
",35,38,33.8333,35.8333,35,38,http://www.aljazeera.com/indepth/opinion/2015/08/europe-turned-humanity-150810074912377.html,Syria,Lebanon,"refugee,asylum,humanitarian,humanitarian,force,"
"ff4800
",IS,SY,SY,010,"Make statement, not specified below
",31.5,34.75,36.1235,38.0959,36.1235,38.0959,http://www.worldcrunch.com/migrant-lives/palestinians-starving-to-death-in-syrian-refugee-camp/c17s19376/,Israel,"Halawah, Ar Raqqah, Syria","refugee,Syria,Syria,humanitarian,aid,attacks,agency,Syria,humanitarian,flee,Syria,worse,suffering,humanitarian,Syria,refugee,Syria,others,"
"17534d 
",SY,SY,SY,073,"Provide humanitarian aid
",36.1235,38.0959,36.1235,38.0959,36.1235,38.0959,http://www.worldcrunch.com/migrant-lives/palestinians-starving-to-death-in-syrian-refugee-camp/c17s19376/,"Halawah, Ar Raqqah, Syria","Halawah, Ar Raqqah, Syria","refugee,Syria,Syria,humanitarian,aid,attacks,agency,Syria,humanitarian,flee,Syria,worse,suffering,humanitarian,Syria,refugee,Syria,others,"
"ff4800
",IS,SY,SY,010,"Make statement, not specified below
",31.5,34.75,36.1235,38.0959,36.1235,38.0959,http://www.worldcrunch.com/migrant-lives/palestinians-starving-to-death-in-syrian-refugee-camp/c17s19376/,Israel,"Halawah, Ar Raqqah, Syria","refugee,Syria,Syria,humanitarian,aid,attacks,agency,Syria,humanitarian,flee,Syria,worse,suffering,humanitarian,Syria,refugee,Syria,others,"
"17534d 
",SY,SY,SY,073,"Provide humanitarian aid
",36.1235,38.0959,36.1235,38.0959,36.1235,38.0959,http://www.worldcrunch.com/migrant-lives/palestinians-starving-to-death-in-syrian-refugee-camp/c17s19376/,"Halawah, Ar Raqqah, Syria","Halawah, Ar Raqqah, Syria","refugee,Syria,Syria,humanitarian,aid,attacks,agency,Syria,humanitarian,flee,Syria,worse,suffering,humanitarian,Syria,refugee,Syria,others,"
"17534d 
",GR,SY,GR,075,"Grant asylum
",39,22,33.5,36.3,39,22,http://www.albawaba.com/news/turkey-rescues-330-greece-bound-syrian-refugees-729590,Greece,"Damascus, Dimashq, Syria","town,refugee,agency,"
"17534d 
",TU,SY,SY,073,"Provide humanitarian aid
",36.1667,32.8,33.5,36.3,33.5,36.3,http://www.albawaba.com/news/turkey-rescues-330-greece-bound-syrian-refugees-729590,"Bodrum, Iç, Turkey","Damascus, Dimashq, Syria","town,refugee,agency,"
"17534d 
",IZ,IZ,IZ,075,"Grant asylum
",32.5312,44.4116,32.5312,44.4116,32.5312,44.4116,http://www.christianpost.com/news/thousands-of-iraqi-christians-flee-as-isis-massacres-2000-civilians-blasts-baghdad-with-car-bombs-142625/,"Sinjar, Babil, Iraq","Sinjar, Babil, Iraq","arrive,Syria,Syria,flee,suffering,others,Syria,flee,refugee,help,others,humanitarian,help,refugee,freedom,help,humanitarian,freedom,conflict,humanitarian,"
